id,clim_year,clim_month,clim_date,cwd,pck,ppt_mm,tmin,tmax
CAIN3,1998,12,199812,18.30000027,0,17.40000026,-0.45999999,14.07999969
CAIN4,1998,12,199812,25.40000038,0,16.50000025,1.989999956,13.1999997
STBR3,1998,12,199812,0,0,41.80000062,1.80999996,12.68999972
STBR1,1998,12,199812,0,0,31.00000046,0.529999988,12.60999972
STBR2,1998,12,199812,0,0,46.8000007,1.179999974,11.90999973
STDI,1998,12,199812,0,0,52.00000077,0.509999989,11.86999973
STDR2,1998,12,199812,0,0,90.30000135,2.039999954,11.81999974
STGL3,1998,12,199812,0,0,46.8000007,1.179999974,11.90999973
STGL2,1998,12,199812,0,0,60.00000089,3.55999992,12.77999971
STGL1,1998,12,199812,0,0,84.10000125,0.859999981,10.04999978
STIN,1998,12,199812,0,0,32.10000048,-2.509999944,14.07999969
STPO3,1998,12,199812,0,0,84.90000127,0.269999994,12.50999972
STPO2,1998,12,199812,0,3.800000057,134.300002,-3.099999931,9.169999795
STPO1,1998,12,199812,0,0,118.1000018,0.239999995,10.74999976
STTO-SC,1998,12,199812,0,0,66.10000098,0.819999982,11.43999974
STTO-IH,1998,12,199812,0,0,93.9000014,0.749999983,12.25999973
STTO-BH,1998,12,199812,0,0,49.10000073,0.319999993,12.72999972
STTO-TM2,1998,12,199812,0,0,94.90000141,1.419999968,12.41999972
CAAM,1999,1,199901,0,0,67.50000101,3.489999922,13.5899997
CAAN2,1999,1,199901,0,0,58.10000087,1.279999971,14.26999968
CAAN1,1999,1,199901,0,0,54.20000081,2.889999935,15.79999965
CACO2,1999,1,199901,0,0,122.6000018,0.819999982,11.73999974
CACO3,1999,1,199901,0,0,103.4000015,2.24999995,13.5499997
CACO1,1999,1,199901,0,0,64.90000097,2.789999938,10.58999976
CAIN2,1999,1,199901,40.90000061,0,25.10000037,4.069999909,15.20999966
CAIN3,1999,1,199901,0,0,56.10000084,2.719999939,15.43999965
CAIN4,1999,1,199901,0,0,65.30000097,4.93999989,14.18999968
STBR3,1999,1,199901,0,0,61.20000091,6.839999847,12.52999972
STBR1,1999,1,199901,0,0,55.80000083,5.38999988,11.62999974
STBR2,1999,1,199901,0,0,82.90000124,6.309999859,10.37999977
STDI,1999,1,199901,0,0,167.7000025,3.469999922,12.86999971
STDR2,1999,1,199901,0,0,168.9000025,6.039999865,10.89999976
STGL3,1999,1,199901,0,0,82.90000124,6.309999859,10.37999977
STGL2,1999,1,199901,0,0,137.000002,5.869999869,11.94999973
STGL1,1999,1,199901,0,0,194.4000029,6.139999863,8.789999804
STIN,1999,1,199901,0,0,58.70000087,2.539999943,15.95999964
STPO3,1999,1,199901,0,0,200.400003,4.619999897,12.87999971
STPO2,1999,1,199901,0,57.60000086,335.100005,0.619999986,8.239999816
STPO1,1999,1,199901,0,0,220.2000033,3.879999913,9.929999778
STTO-SC,1999,1,199901,0,0,167.6000025,4.319999903,12.79999971
STTO-IH,1999,1,199901,0,0,236.6000035,4.599999897,11.18999975
STTO-BH,1999,1,199901,0,0,122.7000018,3.999999911,13.70999969
STTO-TM2,1999,1,199901,0,0,212.0000032,5.179999884,12.09999973
CAAM,1999,2,199902,1.200000018,0,36.70000055,1.859999958,10.60999976
CAAN2,1999,2,199902,15.20000023,0,14.80000022,0.489999989,9.989999777
CAAN1,1999,2,199902,33.5000005,0,11.70000017,3.13999993,13.4699997
CACO2,1999,2,199902,0,0,38.70000058,0,8.429999812
CACO3,1999,2,199902,0,0,33.10000049,1.819999959,10.03999978
CACO1,1999,2,199902,3.500000052,0,26.40000039,0.839999981,6.589999853
CAIN2,1999,2,199902,57.60000086,0,7.200000107,3.669999918,12.80999971
CAIN3,1999,2,199902,31.60000047,0,13.3000002,2.129999952,11.68999974
CAIN4,1999,2,199902,22.10000033,0,17.90000027,3.409999924,10.11999977
STBR3,1999,2,199902,0,0,206.2000031,5.559999876,11.84999974
STBR1,1999,2,199902,0,0,129.4000019,4.969999889,11.81999974
STBR2,1999,2,199902,0,0,238.1000035,3.649999918,10.18999977
STDI,1999,2,199902,0,0,126.3000019,1.79999996,10.07999977
STDR2,1999,2,199902,0,0,302.8000045,6.199999861,10.90999976
STGL3,1999,2,199902,0,0,238.1000035,3.649999918,10.18999977
STGL2,1999,2,199902,0,0,147.2000022,4.679999895,10.25999977
STGL1,1999,2,199902,0,88.10000131,556.0000083,3.509999922,6.849999847
STIN,1999,2,199902,0,0,59.60000089,3.769999916,13.80999969
STPO3,1999,2,199902,0,0,267.700004,4.03999991,11.69999974
STPO2,1999,2,199902,0,202.800003,453.2000068,-0.529999988,6.669999851
STPO1,1999,2,199902,0,0,422.3000063,2.639999941,8.539999809
STTO-SC,1999,2,199902,0,0,247.6000037,4.069999909,11.64999974
STTO-IH,1999,2,199902,0,0,346.4000052,4.099999908,10.78999976
STTO-BH,1999,2,199902,0,0,131.000002,3.649999918,11.71999974
STTO-TM2,1999,2,199902,0,0,305.0000045,4.419999901,11.29999975
CAAM,1999,3,199903,34.30000051,0,49.60000074,3.429999923,15.76999965
CAAN2,1999,3,199903,31.60000047,0,42.30000063,1.599999964,14.52999968
CAAN1,1999,3,199903,35.00000052,0,51.20000076,3.56999992,16.86999962
CACO2,1999,3,199903,0,0,26.40000039,2.279999949,13.3799997
CACO3,1999,3,199903,31.70000047,0,25.70000038,3.699999917,14.60999967
CACO1,1999,3,199903,38.10000057,0,32.20000048,3.14999993,11.58999974
CAIN2,1999,3,199903,99.50000148,0,0.300000004,4.519999899,18.19999959
CAIN3,1999,3,199903,49.20000073,0,32.80000049,3.13999993,15.91999964
CAIN4,1999,3,199903,32.40000048,0,56.70000084,5.089999886,14.19999968
STBR3,1999,3,199903,0,0,85.40000127,5.559999876,17.05999962
STBR1,1999,3,199903,0,0,65.80000098,5.609999875,17.63999961
STBR2,1999,3,199903,0,0,103.6000015,4.589999897,15.60999965
STDI,1999,3,199903,0,0,56.20000084,3.959999911,13.90999969
STDR2,1999,3,199903,0,0,103.0000015,7.119999841,16.67999963
STGL3,1999,3,199903,0,0,103.6000015,4.589999897,15.60999965
STGL2,1999,3,199903,0,0,82.20000122,6.139999863,14.57999967
STGL1,1999,3,199903,0,0,209.9000031,3.769999916,12.23999973
STIN,1999,3,199903,0,0,54.70000082,4.139999907,16.80999962
STPO3,1999,3,199903,0,0,81.20000121,5.339999881,16.62999963
STPO2,1999,3,199903,0,4.800000072,141.5000021,0.489999989,13.04999971
STPO1,1999,3,199903,0,0,140.0000021,4.129999908,15.27999966
STTO-SC,1999,3,199903,0,0,68.30000102,5.469999878,16.44999963
STTO-IH,1999,3,199903,0,0,114.2000017,4.989999888,16.37999963
STTO-BH,1999,3,199903,0,0,51.10000076,5.519999877,16.26999964
STTO-TM2,1999,3,199903,0,0,111.1000017,5.879999869,16.63999963
CAAM,1999,4,199904,9.500000142,0,96.40000144,3.529999921,16.66999963
CAAN2,1999,4,199904,59.80000089,0,47.2000007,1.389999969,18.91999958
CAAN1,1999,4,199904,93.9000014,0,19.00000028,3.059999932,18.94999958
CACO2,1999,4,199904,49.90000074,0,45.30000068,1.929999957,14.23999968
CACO3,1999,4,199904,67.90000101,0,46.8000007,3.369999925,17.41999961
CACO1,1999,4,199904,31.00000046,0,63.00000094,3.039999932,12.03999973
CAIN2,1999,4,199904,101.1000015,0,22.40000033,5.599999875,19.71999956
CAIN3,1999,4,199904,70.20000105,0,43.20000064,2.739999939,18.17999959
CAIN4,1999,4,199904,87.0000013,0,30.80000046,5.219999883,16.82999962
STBR3,1999,4,199904,29.00000043,0,54.30000081,6.529999854,19.87999956
STBR1,1999,4,199904,29.40000044,0,29.80000044,6.149999863,21.64999952
STBR2,1999,4,199904,0,0,51.60000077,5.269999882,17.9899996
STDI,1999,4,199904,38.50000057,0,72.00000107,4.229999905,16.73999963
STDR2,1999,4,199904,0,0,65.50000098,7.389999835,20.54999954
STGL3,1999,4,199904,0,0,51.60000077,5.269999882,17.9899996
STGL2,1999,4,199904,0,0,82.60000123,6.389999857,14.78999967
STGL1,1999,4,199904,0.800000012,0,75.50000113,4.079999909,15.04999966
STIN,1999,4,199904,37.50000056,0,40.0000006,3.009999933,17.9699996
STPO3,1999,4,199904,0,0,53.00000079,5.289999882,19.08999957
STPO2,1999,4,199904,0,0,96.00000143,0.789999982,14.56999967
STPO1,1999,4,199904,0,0,93.10000139,4.879999891,18.28999959
STTO-SC,1999,4,199904,0,0,53.30000079,5.069999887,17.9999996
STTO-IH,1999,4,199904,0,0,65.40000097,5.229999883,18.95999958
STTO-BH,1999,4,199904,0,0,58.90000088,5.079999886,17.9999996
STTO-TM2,1999,4,199904,0,0,70.20000105,6.239999861,19.26999957
CAAM,1999,5,199905,143.4000021,0,4.200000063,7.729999827,23.90999947
CAAN2,1999,5,199905,156.8000023,0,1.000000015,4.779999893,24.98999944
CAAN1,1999,5,199905,157.1000023,0,0.100000001,6.26999986,25.24999944
CACO2,1999,5,199905,148.6000022,0,4.400000066,6.489999855,21.19999953
CACO3,1999,5,199905,162.4000024,0,1.800000027,8.109999819,24.26999946
CACO1,1999,5,199905,144.8000022,0,1.300000019,7.469999833,21.13999953
CAIN2,1999,5,199905,173.8000026,0,0.800000012,11.09999975,27.32999939
CAIN3,1999,5,199905,159.8000024,0,0.500000007,6.26999986,24.32999946
CAIN4,1999,5,199905,158.9000024,0,0.200000003,8.379999813,22.99999949
STBR3,1999,5,199905,152.8000023,0,2.300000034,8.109999819,24.37999946
STBR1,1999,5,199905,156.2000023,0,2.400000036,9.219999794,26.45999941
STBR2,1999,5,199905,104.0000015,0,3.400000051,8.029999821,23.29999948
STDI,1999,5,199905,155.6000023,0,8.600000128,9.449999789,23.83999947
STDR2,1999,5,199905,135.500002,0,4.900000073,9.929999778,25.85999942
STGL3,1999,5,199905,104.0000015,0,3.400000051,8.029999821,23.29999948
STGL2,1999,5,199905,65.40000097,0,4.100000061,8.919999801,18.20999959
STGL1,1999,5,199905,130.900002,0,8.900000133,6.919999845,19.91999955
STIN,1999,5,199905,143.7000021,0,2.500000037,5.649999874,24.13999946
STPO3,1999,5,199905,0,0,22.40000033,7.539999831,24.66999945
STPO2,1999,5,199905,51.40000077,0,41.70000062,4.4599999,20.66999954
STPO1,1999,5,199905,77.70000116,0,8.100000121,8.299999814,23.85999947
STTO-SC,1999,5,199905,0,0,21.00000031,6.959999844,23.98999946
STTO-IH,1999,5,199905,57.40000086,0,23.80000035,8.469999811,23.96999946
STTO-BH,1999,5,199905,152.9000023,0,7.000000104,9.169999795,24.91999944
STTO-TM2,1999,5,199905,115.7000017,0,10.50000016,9.37999979,24.64999945
CAAM,1999,6,199906,144.6000022,0,15.80000024,11.20999975,28.49999936
CAAN2,1999,6,199906,173.7000026,0,3.800000057,7.989999821,29.84999933
CAAN1,1999,6,199906,176.2000026,0,0.800000012,9.929999778,29.86999933
CACO2,1999,6,199906,171.4000026,0,2.00000003,9.979999777,25.98999942
CACO3,1999,6,199906,182.9000027,0,4.200000063,12.72999972,28.86999935
CACO1,1999,6,199906,162.9000024,0,5.200000077,12.65999972,26.03999942
CAIN2,1999,6,199906,188.0000028,0,4.70000007,15.38999966,32.35999928
CAIN3,1999,6,199906,174.5000026,0,1.400000021,8.909999801,28.62999936
CAIN4,1999,6,199906,180.6000027,0,0.200000003,12.27999973,27.79999938
STBR3,1999,6,199906,171.4000026,0,2.00000003,11.09999975,28.55999936
STBR1,1999,6,199906,166.2000025,0,7.700000115,12.70999972,30.05999933
STBR2,1999,6,199906,159.9000024,0,7.900000118,11.30999975,27.33999939
STDI,1999,6,199906,165.1000025,0,16.50000025,13.4399997,28.22999937
STDR2,1999,6,199906,163.9000024,0,12.00000018,13.15999971,29.85999933
STGL3,1999,6,199906,159.9000024,0,7.900000118,11.30999975,27.33999939
STGL2,1999,6,199906,144.5000022,0,6.300000094,12.09999973,22.11999951
STGL1,1999,6,199906,156.0000023,0,5.200000077,11.21999975,24.21999946
STIN,1999,6,199906,164.1000024,0,0.70000001,8.309999814,28.83999936
STPO3,1999,6,199906,166.8000025,0,4.70000007,12.75999971,29.01999935
STPO2,1999,6,199906,146.3000022,0,8.000000119,7.979999822,24.45999945
STPO1,1999,6,199906,156.7000023,0,12.00000018,11.58999974,27.50999939
STTO-SC,1999,6,199906,11.70000017,0,4.200000063,10.97999975,28.99999935
STTO-IH,1999,6,199906,162.0000024,0,4.00000006,11.65999974,27.96999937
STTO-BH,1999,6,199906,173.1000026,0,9.300000139,12.86999971,29.86999933
STTO-TM2,1999,6,199906,161.9000024,0,11.10000017,12.55999972,28.43999936
CAAM,1999,7,199907,176.1000026,0,3.000000045,14.81999967,32.01999928
CAAN2,1999,7,199907,185.5000028,0,1.100000016,10.76999976,33.26999926
CAAN1,1999,7,199907,194.8000029,0,0,13.4199997,34.09999924
CACO2,1999,7,199907,177.0000026,0,7.000000104,13.15999971,30.49999932
CACO3,1999,7,199907,192.6000029,0,2.900000043,15.64999965,32.71999927
CACO1,1999,7,199907,168.2000025,0,11.70000017,15.49999965,30.39999932
CAIN2,1999,7,199907,193.5000029,0,6.100000091,18.76999958,35.5699992
CAIN3,1999,7,199907,187.8000028,0,1.400000021,11.92999973,32.82999927
CAIN4,1999,7,199907,193.9000029,0,1.700000025,15.26999966,32.29999928
STBR3,1999,7,199907,186.8000028,0,0,12.46999972,31.1599993
STBR1,1999,7,199907,188.7000028,0,0,14.56999967,33.34999925
STBR2,1999,7,199907,178.2000027,0,0,12.79999971,31.2699993
STDI,1999,7,199907,192.1000029,0,1.800000027,17.16999962,32.67999927
STDR2,1999,7,199907,196.4000029,0,0,15.71999965,33.34999925
STGL3,1999,7,199907,178.2000027,0,0,12.79999971,31.2699993
STGL2,1999,7,199907,161.9000024,0,0.300000004,13.86999969,25.15999944
STGL1,1999,7,199907,169.0000025,0,0,14.39999968,27.90999938
STIN,1999,7,199907,177.9000027,0,0,11.39999975,31.91999929
STPO3,1999,7,199907,195.0000029,0,0,13.3599997,32.88999926
STPO2,1999,7,199907,171.2000026,0,0.200000003,10.83999976,28.98999935
STPO1,1999,7,199907,185.8000028,0,0.100000001,13.95999969,31.2099993
STTO-SC,1999,7,199907,190.3000028,0,0,13.17999971,32.34999928
STTO-IH,1999,7,199907,181.0000027,0,0.500000007,14.06999969,31.75999929
STTO-BH,1999,7,199907,199.000003,0,0,16.20999964,34.02999924
STTO-TM2,1999,7,199907,194.1000029,0,0.100000001,15.10999966,32.37999928
CAAM,1999,8,199908,162.0000024,0,0,14.46999968,32.50999927
CAAN2,1999,8,199908,167.0000025,0,0.100000001,10.60999976,32.63999927
CAAN1,1999,8,199908,172.3000026,0,0.100000001,12.72999972,32.80999927
CACO2,1999,8,199908,164.1000024,0,1.700000025,12.81999971,29.80999933
CACO3,1999,8,199908,175.1000026,0,0,15.06999966,31.72999929
CACO1,1999,8,199908,162.3000024,0,0,15.08999966,30.51999932
CAIN2,1999,8,199908,176.9000026,0,0,17.33999961,35.23999921
CAIN3,1999,8,199908,167.8000025,0,0,11.72999974,31.3799993
CAIN4,1999,8,199908,176.3000026,0,0,15.69999965,30.96999931
STBR3,1999,8,199908,167.4000025,0,0,13.5099997,30.80999931
STBR1,1999,8,199908,164.9000025,0,2.400000036,15.41999966,32.43999927
STBR2,1999,8,199908,156.1000023,0,0.200000003,13.89999969,29.87999933
STDI,1999,8,199908,173.8000026,0,0.900000013,16.47999963,32.04999928
STDR2,1999,8,199908,170.5000025,0,2.400000036,15.76999965,32.51999927
STGL3,1999,8,199908,156.1000023,0,0.200000003,13.89999969,29.87999933
STGL2,1999,8,199908,140.1000021,0,3.100000046,14.31999968,24.65999945
STGL1,1999,8,199908,151.2000023,0,1.900000028,16.02999964,27.13999939
STIN,1999,8,199908,153.6000023,0,0,10.85999976,30.34999932
STPO3,1999,8,199908,169.0000025,0,1.500000022,14.09999968,31.3899993
STPO2,1999,8,199908,139.2000021,0,5.40000008,10.83999976,27.61999938
STPO1,1999,8,199908,157.6000023,0,6.000000089,14.25999968,30.32999932
STTO-SC,1999,8,199908,165.0000025,0,1.700000025,13.2999997,31.69999929
STTO-IH,1999,8,199908,157.5000023,0,2.400000036,13.96999969,31.1999993
STTO-BH,1999,8,199908,171.3000026,0,0.600000009,15.55999965,32.78999927
STTO-TM2,1999,8,199908,170.6000025,0,0,15.59999965,31.1199993
CAAM,1999,9,199909,121.5000018,0,2.800000042,12.63999972,30.45999932
CAAN2,1999,9,199909,132.200002,0,3.300000049,9.799999781,31.4299993
CAAN1,1999,9,199909,136.400002,0,2.400000036,11.60999974,31.54999929
CACO2,1999,9,199909,135.900002,0,3.000000045,11.74999974,28.78999936
CACO3,1999,9,199909,144.9000022,0,2.100000031,14.12999968,30.99999931
CACO1,1999,9,199909,133.200002,0,0.500000007,15.32999966,28.84999936
CAIN2,1999,9,199909,146.2000022,0,1.200000018,16.09999964,33.19999926
CAIN3,1999,9,199909,132.500002,0,3.600000054,10.79999976,30.23999932
CAIN4,1999,9,199909,142.7000021,0,2.900000043,15.27999966,29.79999933
STBR3,1999,9,199909,130.5000019,0,0.900000013,13.00999971,30.54999932
STBR1,1999,9,199909,133.900002,0,0.200000003,14.22999968,33.28999926
STBR2,1999,9,199909,125.3000019,0,1.100000016,12.95999971,30.71999931
STDI,1999,9,199909,151.0000023,0,0,16.27999964,31.5399993
STDR2,1999,9,199909,140.7000021,0,0.100000001,16.35999963,32.97999926
STGL3,1999,9,199909,125.3000019,0,1.100000016,12.95999971,30.71999931
STGL2,1999,9,199909,125.5000019,0,3.400000051,17.6999996,26.6399994
STGL1,1999,9,199909,125.6000019,0,2.200000033,15.02999966,29.04999935
STIN,1999,9,199909,124.2000019,0,1.000000015,9.779999781,30.03999933
STPO3,1999,9,199909,138.2000021,0,0.300000004,14.39999968,31.92999929
STPO2,1999,9,199909,114.8000017,0,2.200000033,10.20999977,28.59999936
STPO1,1999,9,199909,131.700002,0,0.200000003,13.80999969,30.61999932
STTO-SC,1999,9,199909,132.900002,0,0.800000012,13.95999969,31.2699993
STTO-IH,1999,9,199909,128.6000019,0,0.300000004,13.69999969,31.69999929
STTO-BH,1999,9,199909,138.9000021,0,0.200000003,15.05999966,32.63999927
STTO-TM2,1999,9,199909,137.9000021,0,0.300000004,16.16999964,31.3199993
CAAM,1999,10,199910,99.90000149,0,0,11.32999975,27.30999939
CAAN2,1999,10,199910,107.0000016,0,0,7.629999829,28.83999936
CAAN1,1999,10,199910,105.5000016,0,0,7.419999834,28.88999935
CACO2,1999,10,199910,110.4000016,0,0,8.699999806,25.70999943
CACO3,1999,10,199910,114.2000017,0,0,10.13999977,27.44999939
CACO1,1999,10,199910,105.2000016,0,0,13.3099997,24.32999946
CAIN2,1999,10,199910,115.4000017,0,0,11.35999975,29.17999935
CAIN3,1999,10,199910,107.8000016,0,0,8.109999819,28.15999937
CAIN4,1999,10,199910,114.7000017,0,0,12.46999972,26.8799994
STBR3,1999,10,199910,66.900001,0,19.50000029,10.22999977,26.42999941
STBR1,1999,10,199910,76.60000114,0,9.100000136,10.29999977,27.92999938
STBR2,1999,10,199910,58.60000087,0,24.60000037,9.809999781,25.77999942
STDI,1999,10,199910,114.2000017,0,1.400000021,12.35999972,27.58999938
STDR2,1999,10,199910,43.00000064,0,44.90000067,11.23999975,27.62999938
STGL3,1999,10,199910,58.60000087,0,24.60000037,9.809999781,25.77999942
STGL2,1999,10,199910,82.90000124,0,9.100000136,14.74999967,24.87999944
STGL1,1999,10,199910,37.70000056,0,46.10000069,10.47999977,24.20999946
STIN,1999,10,199910,90.20000134,0,0.100000001,6.619999852,26.8499994
STPO3,1999,10,199910,59.50000089,0,30.00000045,9.919999778,27.24999939
STPO2,1999,10,199910,0,0,76.60000114,5.939999867,24.10999946
STPO1,1999,10,199910,6.600000098,0,76.90000115,10.17999977,25.54999943
STTO-SC,1999,10,199910,67.50000101,0,22.90000034,11.21999975,27.47999939
STTO-IH,1999,10,199910,37.10000055,0,46.00000069,9.289999792,27.43999939
STTO-BH,1999,10,199910,94.90000141,0,3.100000046,11.31999975,28.06999937
STTO-TM2,1999,10,199910,40.70000061,0,45.20000067,11.07999975,26.34999941
CAAM,1999,11,199911,51.40000077,0,8.70000013,6.229999861,19.45999957
CAAN2,1999,11,199911,49.70000074,0,11.80000018,3.369999925,19.70999956
CAAN1,1999,11,199911,51.90000077,0,10.70000016,3.239999928,21.55999952
CACO2,1999,11,199911,47.40000071,0,19.60000029,4.629999897,18.0699996
CACO3,1999,11,199911,51.50000077,0,17.90000027,5.699999873,19.66999956
CACO1,1999,11,199911,55.40000083,0,8.300000124,7.449999833,16.88999962
CAIN2,1999,11,199911,72.10000107,0,0,6.379999857,21.45999952
CAIN3,1999,11,199911,54.80000082,0,9.900000148,4.109999908,20.29999955
CAIN4,1999,11,199911,59.20000088,0,10.70000016,8.04999982,19.33999957
STBR3,1999,11,199911,0,0,75.60000113,7.679999828,17.7099996
STBR1,1999,11,199911,0,0,56.10000084,6.499999855,18.11999959
STBR2,1999,11,199911,0,0,89.10000133,6.479999855,16.05999964
STDI,1999,11,199911,10.00000015,0,54.40000081,6.299999859,19.32999957
STDR2,1999,11,199911,0,0,121.2000018,7.729999827,17.60999961
STGL3,1999,11,199911,0,0,89.10000133,6.479999855,16.05999964
STGL2,1999,11,199911,0,0,53.9000008,8.739999805,17.64999961
STGL1,1999,11,199911,0,0,249.4000037,6.289999859,13.86999969
STIN,1999,11,199911,30.40000045,0,20.1000003,3.12999993,20.98999953
STPO3,1999,11,199911,0,0,100.4000015,6.049999865,19.57999956
STPO2,1999,11,199911,0,0,169.1000025,2.499999944,15.10999966
STPO1,1999,11,199911,0,0,189.1000028,5.749999871,16.08999964
STTO-SC,1999,11,199911,0,0,98.70000147,6.059999865,18.66999958
STTO-IH,1999,11,199911,0,0,135.200002,6.119999863,17.9899996
STTO-BH,1999,11,199911,0,0,51.40000077,6.25999986,20.01999955
STTO-TM2,1999,11,199911,0,0,122.5000018,7.039999843,18.19999959
CAAM,1999,12,199912,41.20000061,0,3.200000048,3.429999923,14.99999966
CAAN2,1999,12,199912,30.60000046,0,2.500000037,-0.419999991,15.02999966
CAAN1,1999,12,199912,33.10000049,0,2.00000003,-1.099999975,18.12999959
CACO2,1999,12,199912,31.10000046,0,2.500000037,-0.499999989,13.14999971
CACO3,1999,12,199912,30.10000045,0,10.50000016,0.859999981,14.32999968
CACO1,1999,12,199912,37.40000056,0,3.600000054,2.789999938,11.27999975
CAIN2,1999,12,199912,50.70000076,0,1.100000016,1.839999959,16.44999963
CAIN3,1999,12,199912,36.20000054,0,2.600000039,0.729999984,16.25999964
CAIN4,1999,12,199912,44.00000066,0,5.600000083,3.379999924,15.17999966
STBR3,1999,12,199912,0,0,14.60000022,3.319999926,16.38999963
STBR1,1999,12,199912,0,0,8.100000121,2.109999953,15.75999965
STBR2,1999,12,199912,0,0,18.90000028,3.329999926,14.78999967
STDI,1999,12,199912,38.50000057,0,2.300000034,2.559999943,14.51999968
STDR2,1999,12,199912,0,0,36.00000054,3.529999921,14.87999967
STGL3,1999,12,199912,0,0,18.90000028,3.329999926,14.78999967
STGL2,1999,12,199912,10.20000015,0,16.70000025,5.699999873,14.76999967
STGL1,1999,12,199912,0,0,52.90000079,2.559999943,13.14999971
STIN,1999,12,199912,23.30000035,0,3.300000049,-1.669999963,17.7899996
STPO3,1999,12,199912,0,0,22.30000033,1.77999996,15.36999966
STPO2,1999,12,199912,0,0,51.10000076,-1.32999997,11.77999974
STPO1,1999,12,199912,0,0,49.10000073,3.029999932,13.67999969
STTO-SC,1999,12,199912,0,0,17.70000026,2.209999951,13.64999969
STTO-IH,1999,12,199912,0,0,34.30000051,1.969999956,15.08999966
STTO-BH,1999,12,199912,25.20000038,0,3.200000048,1.179999974,15.57999965
STTO-TM2,1999,12,199912,0,0,36.50000054,3.269999927,15.31999966
CAAM,2000,1,200001,12.70000019,0,35.60000053,3.929999912,15.07999966
CAAN2,2000,1,200001,18.70000028,0,23.40000035,0.069999998,15.02999966
CAAN1,2000,1,200001,25.70000038,0,20.4000003,0.559999987,16.21999964
CACO2,2000,1,200001,0,0,87.80000131,0.479999989,12.51999972
CACO3,2000,1,200001,0,0,54.20000081,1.679999962,14.46999968
CACO1,2000,1,200001,16.60000025,0,30.90000046,3.629999919,11.95999973
CAIN2,2000,1,200001,49.90000074,0,10.90000016,3.919999912,16.71999963
CAIN3,2000,1,200001,26.40000039,0,20.3000003,0.869999981,15.76999965
CAIN4,2000,1,200001,25.20000038,0,25.50000038,3.879999913,14.55999967
STBR3,2000,1,200001,0,0,144.7000022,3.219999928,12.67999972
STBR1,2000,1,200001,0,0,132.800002,2.289999949,13.16999971
STBR2,2000,1,200001,0,0,168.0000025,2.709999939,12.82999971
STDI,2000,1,200001,0,0,230.3000034,2.69999994,13.2799997
STDR2,2000,1,200001,0,0,257.1000038,3.719999917,12.35999972
STGL3,2000,1,200001,0,0,168.0000025,2.709999939,12.82999971
STGL2,2000,1,200001,0,0,193.6000029,5.669999873,13.2899997
STGL1,2000,1,200001,0,0,286.2000043,2.66999994,11.07999975
STIN,2000,1,200001,0,0,105.0000016,-0.129999997,15.83999965
STPO3,2000,1,200001,0,0,286.8000043,1.999999955,13.5499997
STPO2,2000,1,200001,0,95.40000142,424.7000063,-0.569999987,10.61999976
STPO1,2000,1,200001,0,0,329.1000049,2.089999953,12.36999972
STTO-SC,2000,1,200001,0,0,253.9000038,2.449999945,13.14999971
STTO-IH,2000,1,200001,0,0,304.9000045,2.839999937,13.3099997
STTO-BH,2000,1,200001,0,0,187.5000028,2.849999936,13.2899997
STTO-TM2,2000,1,200001,0,0,296.3000044,3.459999923,13.81999969
CAAM,2000,2,200002,0,0,296.5000044,2.559999943,14.46999968
CAAN2,2000,2,200002,0,0,72.90000109,-0.509999989,13.4299997
CAAN1,2000,2,200002,0,0,63.30000094,1.259999972,16.21999964
CACO2,2000,2,200002,0,0,164.4000024,-0.519999988,11.48999974
CACO3,2000,2,200002,0,0,121.0000018,1.259999972,13.67999969
CACO1,2000,2,200002,0,0,164.3000024,1.029999977,10.34999977
CAIN2,2000,2,200002,45.80000068,0,24.70000037,2.68999994,16.88999962
CAIN3,2000,2,200002,0,0,67.300001,1.029999977,14.79999967
CAIN4,2000,2,200002,0,0,94.1000014,2.089999953,13.00999971
STBR3,2000,2,200002,0,0,261.9000039,3.58999992,12.78999971
STBR1,2000,2,200002,0,0,186.1000028,3.009999933,12.64999972
STBR2,2000,2,200002,0,0,272.1000041,2.259999949,11.06999975
STDI,2000,2,200002,0,0,319.4000048,1.989999956,12.51999972
STDR2,2000,2,200002,0,0,451.7000067,5.029999888,11.92999973
STGL3,2000,2,200002,0,0,272.1000041,2.259999949,11.06999975
STGL2,2000,2,200002,0,0,222.2000033,4.01999991,12.21999973
STGL1,2000,2,200002,0,0,459.2000068,1.459999967,7.709999828
STIN,2000,2,200002,0,0,129.9000019,0.309999993,14.68999967
STPO3,2000,2,200002,0,0,344.5000051,3.779999916,13.3499997
STPO2,2000,2,200002,0,168.2000025,569.2000085,-1.429999968,8.729999805
STPO1,2000,2,200002,0,0,647.0000096,1.78999996,9.979999777
STTO-SC,2000,2,200002,0,0,315.2000047,2.739999939,12.83999971
STTO-IH,2000,2,200002,0,0,483.2000072,3.039999932,12.50999972
STTO-BH,2000,2,200002,0,0,266.000004,2.559999943,13.3599997
STTO-TM2,2000,2,200002,0,0,441.8000066,3.269999927,12.22999973
CAAM,2000,3,200003,0,0,85.40000127,2.609999942,15.52999965
CAAN2,2000,3,200003,30.50000045,0,35.20000052,-0.199999996,14.85999967
CAAN1,2000,3,200003,63.30000094,0,28.80000043,2.129999952,16.82999962
CACO2,2000,3,200003,0,0,56.80000085,0.229999995,13.71999969
