"Date.Time","Unit","temp","bench","block","hour","minute","Date"
2022-05-20 03:12:00,"C",16,2,2,3,12,2022-05-20
2022-05-20 04:12:00,"C",15,2,2,4,12,2022-05-20
2022-05-20 05:12:00,"C",14.5,2,2,5,12,2022-05-20
2022-05-20 06:12:00,"C",14,2,2,6,12,2022-05-20
2022-05-20 07:12:00,"C",15,2,2,7,12,2022-05-20
2022-05-20 08:12:00,"C",17,2,2,8,12,2022-05-20
2022-05-20 09:12:00,"C",22.5,2,2,9,12,2022-05-20
2022-05-20 10:12:00,"C",25,2,2,10,12,2022-05-20
2022-05-20 11:12:00,"C",26,2,2,11,12,2022-05-20
2022-05-20 12:12:00,"C",29.5,2,2,12,12,2022-05-20
2022-05-20 13:12:00,"C",30.5,2,2,13,12,2022-05-20
2022-05-20 14:12:00,"C",30.5,2,2,14,12,2022-05-20
2022-05-20 15:12:00,"C",31.5,2,2,15,12,2022-05-20
2022-05-20 16:12:00,"C",31.5,2,2,16,12,2022-05-20
2022-05-20 17:12:00,"C",31,2,2,17,12,2022-05-20
2022-05-20 18:12:00,"C",30,2,2,18,12,2022-05-20
2022-05-20 19:12:00,"C",27.5,2,2,19,12,2022-05-20
2022-05-20 20:12:00,"C",24,2,2,20,12,2022-05-20
2022-05-20 21:12:00,"C",21.5,2,2,21,12,2022-05-20
2022-05-20 22:12:00,"C",20,2,2,22,12,2022-05-20
2022-05-20 23:12:00,"C",19,2,2,23,12,2022-05-20
2022-05-21 00:12:00,"C",18,2,2,0,12,2022-05-21
2022-05-21 01:12:00,"C",17,2,2,1,12,2022-05-21
2022-05-21 02:12:00,"C",16,2,2,2,12,2022-05-21
2022-05-21 03:12:00,"C",15.5,2,2,3,12,2022-05-21
2022-05-21 04:12:00,"C",15.5,2,2,4,12,2022-05-21
2022-05-21 05:12:00,"C",15.5,2,2,5,12,2022-05-21
2022-05-21 06:12:00,"C",15.5,2,2,6,12,2022-05-21
2022-05-21 07:12:00,"C",18,2,2,7,12,2022-05-21
2022-05-21 08:12:00,"C",21.5,2,2,8,12,2022-05-21
2022-05-21 09:12:00,"C",28,2,2,9,12,2022-05-21
2022-05-21 10:12:00,"C",31,2,2,10,12,2022-05-21
2022-05-21 11:12:00,"C",32,2,2,11,12,2022-05-21
2022-05-21 12:12:00,"C",34.5,2,2,12,12,2022-05-21
2022-05-21 13:12:00,"C",35.5,2,2,13,12,2022-05-21
2022-05-21 14:12:00,"C",35,2,2,14,12,2022-05-21
2022-05-21 15:12:00,"C",35.5,2,2,15,12,2022-05-21
2022-05-21 16:12:00,"C",35.5,2,2,16,12,2022-05-21
2022-05-21 17:12:00,"C",35,2,2,17,12,2022-05-21
2022-05-21 18:12:00,"C",32.5,2,2,18,12,2022-05-21
2022-05-21 19:12:00,"C",30.5,2,2,19,12,2022-05-21
2022-05-21 20:12:00,"C",26,2,2,20,12,2022-05-21
2022-05-21 21:12:00,"C",23,2,2,21,12,2022-05-21
2022-05-21 22:12:00,"C",21,2,2,22,12,2022-05-21
2022-05-21 23:12:00,"C",19,2,2,23,12,2022-05-21
2022-05-22 00:12:00,"C",17.5,2,2,0,12,2022-05-22
2022-05-22 01:12:00,"C",16,2,2,1,12,2022-05-22
2022-05-22 02:12:00,"C",15,2,2,2,12,2022-05-22
2022-05-22 03:12:00,"C",14,2,2,3,12,2022-05-22
2022-05-22 04:12:00,"C",13,2,2,4,12,2022-05-22
2022-05-22 05:12:00,"C",12,2,2,5,12,2022-05-22
2022-05-22 06:12:00,"C",12,2,2,6,12,2022-05-22
2022-05-22 07:12:00,"C",15,2,2,7,12,2022-05-22
2022-05-22 08:12:00,"C",19.5,2,2,8,12,2022-05-22
2022-05-22 09:12:00,"C",27,2,2,9,12,2022-05-22
2022-05-22 10:12:00,"C",31.5,2,2,10,12,2022-05-22
2022-05-22 11:12:00,"C",32.5,2,2,11,12,2022-05-22
2022-05-22 12:12:00,"C",36,2,2,12,12,2022-05-22
2022-05-22 13:12:00,"C",36.5,2,2,13,12,2022-05-22
2022-05-22 14:12:00,"C",36.5,2,2,14,12,2022-05-22
2022-05-22 15:12:00,"C",38,2,2,15,12,2022-05-22
2022-05-22 16:12:00,"C",37.5,2,2,16,12,2022-05-22
2022-05-22 17:12:00,"C",37,2,2,17,12,2022-05-22
2022-05-22 18:12:00,"C",34.5,2,2,18,12,2022-05-22
2022-05-22 19:12:00,"C",32,2,2,19,12,2022-05-22
2022-05-22 20:12:00,"C",27.5,2,2,20,12,2022-05-22
2022-05-22 21:12:00,"C",24,2,2,21,12,2022-05-22
2022-05-22 22:12:00,"C",21.5,2,2,22,12,2022-05-22
2022-05-22 23:12:00,"C",20,2,2,23,12,2022-05-22
2022-05-23 00:12:00,"C",18.5,2,2,0,12,2022-05-23
2022-05-23 01:12:00,"C",17,2,2,1,12,2022-05-23
2022-05-23 02:12:00,"C",15.5,2,2,2,12,2022-05-23
2022-05-23 03:12:00,"C",15,2,2,3,12,2022-05-23
2022-05-23 04:12:00,"C",14.5,2,2,4,12,2022-05-23
2022-05-23 05:12:00,"C",15,2,2,5,12,2022-05-23
2022-05-23 06:12:00,"C",16.5,2,2,6,12,2022-05-23
2022-05-23 07:12:00,"C",20.5,2,2,7,12,2022-05-23
2022-05-23 08:12:00,"C",24,2,2,8,12,2022-05-23
2022-05-23 09:12:00,"C",30.5,2,2,9,12,2022-05-23
2022-05-23 10:12:00,"C",32,2,2,10,12,2022-05-23
2022-05-23 11:12:00,"C",34,2,2,11,12,2022-05-23
2022-05-23 12:12:00,"C",36.5,2,2,12,12,2022-05-23
2022-05-23 13:12:00,"C",37.5,2,2,13,12,2022-05-23
2022-05-23 14:12:00,"C",37.5,2,2,14,12,2022-05-23
2022-05-23 15:12:00,"C",38,2,2,15,12,2022-05-23
2022-05-23 16:12:00,"C",38.5,2,2,16,12,2022-05-23
2022-05-23 17:12:00,"C",37.5,2,2,17,12,2022-05-23
2022-05-23 18:12:00,"C",35.5,2,2,18,12,2022-05-23
2022-05-23 19:12:00,"C",31.5,2,2,19,12,2022-05-23
2022-05-23 20:12:00,"C",27,2,2,20,12,2022-05-23
2022-05-23 21:12:00,"C",25,2,2,21,12,2022-05-23
2022-05-23 22:12:00,"C",23,2,2,22,12,2022-05-23
2022-05-23 23:12:00,"C",21.5,2,2,23,12,2022-05-23
2022-05-24 00:12:00,"C",20.5,2,2,0,12,2022-05-24
2022-05-24 01:12:00,"C",19,2,2,1,12,2022-05-24
2022-05-24 02:12:00,"C",19.5,2,2,2,12,2022-05-24
2022-05-24 03:12:00,"C",20,2,2,3,12,2022-05-24
2022-05-24 04:12:00,"C",19.5,2,2,4,12,2022-05-24
2022-05-24 05:12:00,"C",19,2,2,5,12,2022-05-24
2022-05-24 06:12:00,"C",19,2,2,6,12,2022-05-24
2022-05-24 07:12:00,"C",23,2,2,7,12,2022-05-24
2022-05-24 08:12:00,"C",26.5,2,2,8,12,2022-05-24
2022-05-24 09:12:00,"C",32,2,2,9,12,2022-05-24
2022-05-24 10:12:00,"C",34.5,2,2,10,12,2022-05-24
2022-05-24 11:12:00,"C",36,2,2,11,12,2022-05-24
2022-05-24 12:12:00,"C",39,2,2,12,12,2022-05-24
2022-05-24 13:12:00,"C",39.5,2,2,13,12,2022-05-24
2022-05-24 14:12:00,"C",40,2,2,14,12,2022-05-24
2022-05-24 15:12:00,"C",41,2,2,15,12,2022-05-24
2022-05-24 16:12:00,"C",40.5,2,2,16,12,2022-05-24
2022-05-24 17:12:00,"C",40,2,2,17,12,2022-05-24
2022-05-24 18:12:00,"C",38,2,2,18,12,2022-05-24
2022-05-24 19:12:00,"C",34.5,2,2,19,12,2022-05-24
2022-05-24 20:12:00,"C",29.5,2,2,20,12,2022-05-24
2022-05-24 21:12:00,"C",25.5,2,2,21,12,2022-05-24
2022-05-24 22:12:00,"C",23.5,2,2,22,12,2022-05-24
2022-05-24 23:12:00,"C",22,2,2,23,12,2022-05-24
2022-05-25 00:12:00,"C",22,2,2,0,12,2022-05-25
2022-05-25 01:12:00,"C",21,2,2,1,12,2022-05-25
2022-05-25 02:12:00,"C",22,2,2,2,12,2022-05-25
2022-05-25 03:12:00,"C",22.5,2,2,3,12,2022-05-25
2022-05-25 04:12:00,"C",21.5,2,2,4,12,2022-05-25
2022-05-25 05:12:00,"C",20.5,2,2,5,12,2022-05-25
2022-05-25 06:12:00,"C",20,2,2,6,12,2022-05-25
2022-05-25 07:12:00,"C",23,2,2,7,12,2022-05-25
2022-05-25 08:12:00,"C",28,2,2,8,12,2022-05-25
2022-05-25 09:12:00,"C",34,2,2,9,12,2022-05-25
2022-05-25 10:12:00,"C",36,2,2,10,12,2022-05-25
2022-05-25 11:12:00,"C",37.5,2,2,11,12,2022-05-25
2022-05-25 12:12:00,"C",40,2,2,12,12,2022-05-25
2022-05-25 13:12:00,"C",41.5,2,2,13,12,2022-05-25
2022-05-25 14:12:00,"C",41.5,2,2,14,12,2022-05-25
2022-05-25 15:12:00,"C",43,2,2,15,12,2022-05-25
2022-05-25 16:12:00,"C",43.5,2,2,16,12,2022-05-25
2022-05-25 17:12:00,"C",43.5,2,2,17,12,2022-05-25
2022-05-25 18:12:00,"C",41,2,2,18,12,2022-05-25
2022-05-25 19:12:00,"C",37.5,2,2,19,12,2022-05-25
2022-05-25 20:12:00,"C",31,2,2,20,12,2022-05-25
2022-05-25 21:12:00,"C",27,2,2,21,12,2022-05-25
2022-05-25 22:12:00,"C",24.5,2,2,22,12,2022-05-25
2022-05-25 23:12:00,"C",22.5,2,2,23,12,2022-05-25
2022-05-26 00:12:00,"C",21,2,2,0,12,2022-05-26
2022-05-26 01:12:00,"C",19.5,2,2,1,12,2022-05-26
2022-05-26 02:12:00,"C",18,2,2,2,12,2022-05-26
2022-05-26 03:12:00,"C",17.5,2,2,3,12,2022-05-26
2022-05-26 04:12:00,"C",17.5,2,2,4,12,2022-05-26
2022-05-26 05:12:00,"C",17,2,2,5,12,2022-05-26
2022-05-26 06:12:00,"C",16,2,2,6,12,2022-05-26
2022-05-26 07:12:00,"C",18.5,2,2,7,12,2022-05-26
2022-05-26 08:12:00,"C",22,2,2,8,12,2022-05-26
2022-05-26 09:12:00,"C",29,2,2,9,12,2022-05-26
2022-05-26 10:12:00,"C",31,2,2,10,12,2022-05-26
2022-05-26 11:12:00,"C",33.5,2,2,11,12,2022-05-26
2022-05-26 12:12:00,"C",35.5,2,2,12,12,2022-05-26
2022-05-26 13:12:00,"C",36.5,2,2,13,12,2022-05-26
2022-05-26 14:12:00,"C",36,2,2,14,12,2022-05-26
2022-05-26 15:12:00,"C",35,2,2,15,12,2022-05-26
2022-05-26 16:12:00,"C",35.5,2,2,16,12,2022-05-26
2022-05-26 17:12:00,"C",30,2,2,17,12,2022-05-26
2022-05-26 18:12:00,"C",26,2,2,18,12,2022-05-26
2022-05-26 19:12:00,"C",24,2,2,19,12,2022-05-26
2022-05-26 20:12:00,"C",22,2,2,20,12,2022-05-26
2022-05-26 21:12:00,"C",20,2,2,21,12,2022-05-26
2022-05-26 22:12:00,"C",18.5,2,2,22,12,2022-05-26
2022-05-26 23:12:00,"C",18,2,2,23,12,2022-05-26
2022-05-27 00:12:00,"C",17,2,2,0,12,2022-05-27
2022-05-27 01:12:00,"C",16,2,2,1,12,2022-05-27
2022-05-27 02:12:00,"C",15.5,2,2,2,12,2022-05-27
2022-05-27 03:12:00,"C",15.5,2,2,3,12,2022-05-27
2022-05-27 04:12:00,"C",15,2,2,4,12,2022-05-27
2022-05-27 05:12:00,"C",14.5,2,2,5,12,2022-05-27
2022-05-27 06:12:00,"C",14,2,2,6,12,2022-05-27
2022-05-27 07:12:00,"C",16.5,2,2,7,12,2022-05-27
2022-05-27 08:12:00,"C",19.5,2,2,8,12,2022-05-27
2022-05-27 09:12:00,"C",24.5,2,2,9,12,2022-05-27
2022-05-27 10:12:00,"C",27.5,2,2,10,12,2022-05-27
2022-05-27 11:12:00,"C",30.5,2,2,11,12,2022-05-27
2022-05-27 12:12:00,"C",34,2,2,12,12,2022-05-27
2022-05-27 13:12:00,"C",35,2,2,13,12,2022-05-27
2022-05-27 14:12:00,"C",34,2,2,14,12,2022-05-27
2022-05-27 15:12:00,"C",34.5,2,2,15,12,2022-05-27
2022-05-27 16:12:00,"C",33.5,2,2,16,12,2022-05-27
2022-05-27 17:12:00,"C",32.5,2,2,17,12,2022-05-27
2022-05-27 18:12:00,"C",29,2,2,18,12,2022-05-27
2022-05-27 19:12:00,"C",25,2,2,19,12,2022-05-27
2022-05-27 20:12:00,"C",21.5,2,2,20,12,2022-05-27
2022-05-27 21:12:00,"C",19,2,2,21,12,2022-05-27
2022-05-27 22:12:00,"C",17.5,2,2,22,12,2022-05-27
2022-05-27 23:12:00,"C",17,2,2,23,12,2022-05-27
2022-05-28 00:12:00,"C",15.5,2,2,0,12,2022-05-28
2022-05-28 01:12:00,"C",15,2,2,1,12,2022-05-28
2022-05-28 02:12:00,"C",15,2,2,2,12,2022-05-28
2022-05-28 03:12:00,"C",15,2,2,3,12,2022-05-28
2022-05-28 04:12:00,"C",15.5,2,2,4,12,2022-05-28
2022-05-28 05:12:00,"C",14.5,2,2,5,12,2022-05-28
2022-05-28 06:12:00,"C",14,2,2,6,12,2022-05-28
2022-05-28 07:12:00,"C",16.5,2,2,7,12,2022-05-28
2022-05-28 08:12:00,"C",19,2,2,8,12,2022-05-28
2022-05-28 09:12:00,"C",22.5,2,2,9,12,2022-05-28
2022-05-28 10:12:00,"C",25.5,2,2,10,12,2022-05-28
2022-05-28 11:12:00,"C",31,2,2,11,12,2022-05-28
2022-05-28 12:12:00,"C",33.5,2,2,12,12,2022-05-28
2022-05-28 13:12:00,"C",33.5,2,2,13,12,2022-05-28
2022-05-28 14:12:00,"C",33,2,2,14,12,2022-05-28
2022-05-28 15:12:00,"C",33,2,2,15,12,2022-05-28
2022-05-28 16:12:00,"C",32,2,2,16,12,2022-05-28
2022-05-28 17:12:00,"C",30.5,2,2,17,12,2022-05-28
2022-05-28 18:12:00,"C",28,2,2,18,12,2022-05-28
2022-05-28 19:12:00,"C",25,2,2,19,12,2022-05-28
2022-05-28 20:12:00,"C",21,2,2,20,12,2022-05-28
2022-05-28 21:12:00,"C",18.5,2,2,21,12,2022-05-28
2022-05-28 22:12:00,"C",17.5,2,2,22,12,2022-05-28
2022-05-28 23:12:00,"C",16.5,2,2,23,12,2022-05-28
2022-05-29 00:12:00,"C",15.5,2,2,0,12,2022-05-29
2022-05-29 01:12:00,"C",14.5,2,2,1,12,2022-05-29
2022-05-29 02:12:00,"C",14,2,2,2,12,2022-05-29
2022-05-29 03:12:00,"C",13,2,2,3,12,2022-05-29
2022-05-29 04:12:00,"C",12.5,2,2,4,12,2022-05-29
2022-05-29 05:12:00,"C",12,2,2,5,12,2022-05-29
2022-05-29 06:12:00,"C",11.5,2,2,6,12,2022-05-29
2022-05-29 07:12:00,"C",14.5,2,2,7,12,2022-05-29
2022-05-29 08:12:00,"C",19,2,2,8,12,2022-05-29
2022-05-29 09:12:00,"C",25,2,2,9,12,2022-05-29
2022-05-29 10:12:00,"C",28,2,2,10,12,2022-05-29
2022-05-29 11:12:00,"C",30,2,2,11,12,2022-05-29
2022-05-29 12:12:00,"C",32,2,2,12,12,2022-05-29
2022-05-29 13:12:00,"C",33.5,2,2,13,12,2022-05-29
2022-05-29 14:12:00,"C",33,2,2,14,12,2022-05-29
2022-05-29 15:12:00,"C",34,2,2,15,12,2022-05-29
2022-05-29 16:12:00,"C",34.5,2,2,16,12,2022-05-29
2022-05-29 17:12:00,"C",34,2,2,17,12,2022-05-29
2022-05-29 18:12:00,"C",32,2,2,18,12,2022-05-29
2022-05-29 19:12:00,"C",29.5,2,2,19,12,2022-05-29
2022-05-29 20:12:00,"C",25.5,2,2,20,12,2022-05-29
2022-05-29 21:12:00,"C",22.5,2,2,21,12,2022-05-29
2022-05-29 22:12:00,"C",20.5,2,2,22,12,2022-05-29
2022-05-29 23:12:00,"C",19,2,2,23,12,2022-05-29
2022-05-30 00:12:00,"C",17.5,2,2,0,12,2022-05-30
2022-05-30 01:12:00,"C",16,2,2,1,12,2022-05-30
2022-05-30 02:12:00,"C",15,2,2,2,12,2022-05-30
2022-05-30 03:12:00,"C",13.5,2,2,3,12,2022-05-30
2022-05-30 04:12:00,"C",13,2,2,4,12,2022-05-30
2022-05-30 05:12:00,"C",13.5,2,2,5,12,2022-05-30
2022-05-30 06:12:00,"C",13.5,2,2,6,12,2022-05-30
2022-05-30 07:12:00,"C",17.5,2,2,7,12,2022-05-30
2022-05-30 08:12:00,"C",21,2,2,8,12,2022-05-30
2022-05-30 09:12:00,"C",26,2,2,9,12,2022-05-30
2022-05-30 10:12:00,"C",28,2,2,10,12,2022-05-30
2022-05-30 11:12:00,"C",29.5,2,2,11,12,2022-05-30
2022-05-30 12:12:00,"C",31.5,2,2,12,12,2022-05-30
2022-05-30 13:12:00,"C",33,2,2,13,12,2022-05-30
2022-05-30 14:12:00,"C",32.5,2,2,14,12,2022-05-30
2022-05-30 15:12:00,"C",33.5,2,2,15,12,2022-05-30
2022-05-30 16:12:00,"C",34,2,2,16,12,2022-05-30
2022-05-30 17:12:00,"C",33.5,2,2,17,12,2022-05-30
2022-05-30 18:12:00,"C",32,2,2,18,12,2022-05-30
2022-05-30 19:12:00,"C",30,2,2,19,12,2022-05-30
2022-05-30 20:12:00,"C",25.5,2,2,20,12,2022-05-30
2022-05-30 21:12:00,"C",22,2,2,21,12,2022-05-30
2022-05-30 22:12:00,"C",19.5,2,2,22,12,2022-05-30
2022-05-30 23:12:00,"C",17.5,2,2,23,12,2022-05-30
2022-05-31 00:12:00,"C",16,2,2,0,12,2022-05-31
2022-05-31 01:12:00,"C",14.5,2,2,1,12,2022-05-31
2022-05-31 02:12:00,"C",15.5,2,2,2,12,2022-05-31
2022-05-31 03:12:00,"C",16,2,2,3,12,2022-05-31
2022-05-31 04:12:00,"C",16.5,2,2,4,12,2022-05-31
2022-05-31 05:12:00,"C",16,2,2,5,12,2022-05-31
2022-05-31 06:12:00,"C",16,2,2,6,12,2022-05-31
2022-05-31 07:12:00,"C",19,2,2,7,12,2022-05-31
2022-05-31 08:12:00,"C",22.5,2,2,8,12,2022-05-31
2022-05-31 09:12:00,"C",27.5,2,2,9,12,2022-05-31
2022-05-31 10:12:00,"C",31.5,2,2,10,12,2022-05-31
2022-05-31 11:12:00,"C",33.5,2,2,11,12,2022-05-31
2022-05-31 12:12:00,"C",35.5,2,2,12,12,2022-05-31
2022-05-31 13:12:00,"C",36.5,2,2,13,12,2022-05-31
2022-05-31 14:12:00,"C",36,2,2,14,12,2022-05-31
2022-05-31 15:12:00,"C",37,2,2,15,12,2022-05-31
2022-05-31 16:12:00,"C",37.5,2,2,16,12,2022-05-31
2022-05-31 17:12:00,"C",36.5,2,2,17,12,2022-05-31
2022-05-31 18:12:00,"C",33.5,2,2,18,12,2022-05-31
2022-05-31 19:12:00,"C",32,2,2,19,12,2022-05-31
2022-05-31 20:12:00,"C",28,2,2,20,12,2022-05-31
2022-05-31 21:12:00,"C",24.5,2,2,21,12,2022-05-31
2022-05-31 22:12:00,"C",22,2,2,22,12,2022-05-31
2022-05-31 23:12:00,"C",19.5,2,2,23,12,2022-05-31
2022-06-01 00:12:00,"C",18,2,2,0,12,2022-06-01
2022-06-01 01:12:00,"C",17,2,2,1,12,2022-06-01
2022-06-01 02:12:00,"C",16,2,2,2,12,2022-06-01
2022-06-01 03:12:00,"C",15,2,2,3,12,2022-06-01
2022-06-01 04:12:00,"C",14,2,2,4,12,2022-06-01
2022-06-01 05:12:00,"C",13,2,2,5,12,2022-06-01
2022-06-01 06:12:00,"C",13,2,2,6,12,2022-06-01
2022-06-01 07:12:00,"C",17,2,2,7,12,2022-06-01
2022-06-01 08:12:00,"C",22,2,2,8,12,2022-06-01
2022-06-01 09:12:00,"C",29,2,2,9,12,2022-06-01
2022-06-01 10:12:00,"C",33,2,2,10,12,2022-06-01
2022-06-01 11:12:00,"C",35,2,2,11,12,2022-06-01
2022-06-01 12:12:00,"C",38.5,2,2,12,12,2022-06-01
2022-06-01 13:12:00,"C",39.5,2,2,13,12,2022-06-01
2022-06-01 14:12:00,"C",39.5,2,2,14,12,2022-06-01
2022-06-01 15:12:00,"C",40.5,2,2,15,12,2022-06-01
2022-06-01 16:12:00,"C",41.5,2,2,16,12,2022-06-01
2022-06-01 17:12:00,"C",40.5,2,2,17,12,2022-06-01
2022-06-01 18:12:00,"C",38,2,2,18,12,2022-06-01
2022-06-01 19:12:00,"C",33.5,2,2,19,12,2022-06-01
2022-06-01 20:12:00,"C",28,2,2,20,12,2022-06-01
2022-06-01 21:12:00,"C",24.5,2,2,21,12,2022-06-01
2022-06-01 22:12:00,"C",22.5,2,2,22,12,2022-06-01
2022-06-01 23:12:00,"C",21,2,2,23,12,2022-06-01
2022-06-02 00:12:00,"C",20,2,2,0,12,2022-06-02
2022-06-02 01:12:00,"C",19,2,2,1,12,2022-06-02
2022-06-02 02:12:00,"C",18,2,2,2,12,2022-06-02
2022-06-02 03:12:00,"C",17.5,2,2,3,12,2022-06-02
2022-06-02 04:12:00,"C",17,2,2,4,12,2022-06-02
2022-06-02 05:12:00,"C",16.5,2,2,5,12,2022-06-02
2022-06-02 06:12:00,"C",16,2,2,6,12,2022-06-02
2022-06-02 07:12:00,"C",18,2,2,7,12,2022-06-02
2022-06-02 08:12:00,"C",22.5,2,2,8,12,2022-06-02
2022-06-02 09:12:00,"C",27.5,2,2,9,12,2022-06-02
2022-06-02 10:12:00,"C",33.5,2,2,10,12,2022-06-02
2022-06-02 11:12:00,"C",36,2,2,11,12,2022-06-02
2022-06-02 12:12:00,"C",38,2,2,12,12,2022-06-02
2022-06-02 13:12:00,"C",39.5,2,2,13,12,2022-06-02
2022-06-02 14:12:00,"C",40,2,2,14,12,2022-06-02
2022-06-02 15:12:00,"C",38,2,2,15,12,2022-06-02
2022-06-02 16:12:00,"C",38.5,2,2,16,12,2022-06-02
2022-06-02 17:12:00,"C",39,2,2,17,12,2022-06-02
2022-06-02 18:12:00,"C",36,2,2,18,12,2022-06-02
2022-06-02 19:12:00,"C",33.5,2,2,19,12,2022-06-02
2022-06-02 20:12:00,"C",28,2,2,20,12,2022-06-02
2022-06-02 21:12:00,"C",24,2,2,21,12,2022-06-02
2022-06-02 22:12:00,"C",22,2,2,22,12,2022-06-02
2022-06-02 23:12:00,"C",20,2,2,23,12,2022-06-02
2022-06-03 00:12:00,"C",18.5,2,2,0,12,2022-06-03
2022-06-03 01:12:00,"C",17,2,2,1,12,2022-06-03
2022-06-03 02:12:00,"C",16,2,2,2,12,2022-06-03
2022-06-03 03:12:00,"C",15.5,2,2,3,12,2022-06-03
2022-06-03 04:12:00,"C",15,2,2,4,12,2022-06-03
2022-06-03 05:12:00,"C",15,2,2,5,12,2022-06-03
2022-06-03 06:12:00,"C",15,2,2,6,12,2022-06-03
2022-06-03 07:12:00,"C",18.5,2,2,7,12,2022-06-03
2022-06-03 08:12:00,"C",23,2,2,8,12,2022-06-03
2022-06-03 09:12:00,"C",30.5,2,2,9,12,2022-06-03
2022-06-03 10:12:00,"C",34,2,2,10,12,2022-06-03
2022-06-03 11:12:00,"C",36,2,2,11,12,2022-06-03
2022-06-03 12:12:00,"C",38,2,2,12,12,2022-06-03
2022-06-03 13:12:00,"C",37.5,2,2,13,12,2022-06-03
2022-06-03 14:12:00,"C",33.5,2,2,14,12,2022-06-03
2022-06-03 15:12:00,"C",32.5,2,2,15,12,2022-06-03
2022-06-03 16:12:00,"C",33,2,2,16,12,2022-06-03
2022-06-03 17:12:00,"C",33.5,2,2,17,12,2022-06-03
2022-06-03 18:12:00,"C",29.5,2,2,18,12,2022-06-03
2022-06-03 19:12:00,"C",26,2,2,19,12,2022-06-03
2022-06-03 20:12:00,"C",23,2,2,20,12,2022-06-03
2022-06-03 21:12:00,"C",20.5,2,2,21,12,2022-06-03
2022-06-03 22:12:00,"C",19,2,2,22,12,2022-06-03
2022-06-03 23:12:00,"C",18.5,2,2,23,12,2022-06-03
2022-06-04 00:12:00,"C",18,2,2,0,12,2022-06-04
2022-06-04 01:12:00,"C",17.5,2,2,1,12,2022-06-04
2022-06-04 02:12:00,"C",17,2,2,2,12,2022-06-04
2022-06-04 03:12:00,"C",17,2,2,3,12,2022-06-04
2022-06-04 04:12:00,"C",16.5,2,2,4,12,2022-06-04
2022-06-04 05:12:00,"C",16,2,2,5,12,2022-06-04
2022-06-04 06:12:00,"C",16,2,2,6,12,2022-06-04
2022-06-04 07:12:00,"C",17.5,2,2,7,12,2022-06-04
2022-06-04 08:12:00,"C",20.5,2,2,8,12,2022-06-04
2022-06-04 09:12:00,"C",23.5,2,2,9,12,2022-06-04
2022-06-04 10:12:00,"C",25.5,2,2,10,12,2022-06-04
2022-06-04 11:12:00,"C",26.5,2,2,11,12,2022-06-04
2022-06-04 12:12:00,"C",28.5,2,2,12,12,2022-06-04
2022-06-04 13:12:00,"C",32,2,2,13,12,2022-06-04
2022-06-04 14:12:00,"C",31,2,2,14,12,2022-06-04
2022-06-04 15:12:00,"C",32,2,2,15,12,2022-06-04
2022-06-04 16:12:00,"C",30.5,2,2,16,12,2022-06-04
2022-06-04 17:12:00,"C",30.5,2,2,17,12,2022-06-04
2022-06-04 18:12:00,"C",27,2,2,18,12,2022-06-04
2022-06-04 19:12:00,"C",24,2,2,19,12,2022-06-04
2022-06-04 20:12:00,"C",21.5,2,2,20,12,2022-06-04
2022-06-04 21:12:00,"C",20.5,2,2,21,12,2022-06-04
2022-06-04 22:12:00,"C",19.5,2,2,22,12,2022-06-04
2022-06-04 23:12:00,"C",19,2,2,23,12,2022-06-04
2022-06-05 00:12:00,"C",19,2,2,0,12,2022-06-05
2022-06-05 01:12:00,"C",18,2,2,1,12,2022-06-05
2022-06-05 02:12:00,"C",17.5,2,2,2,12,2022-06-05
2022-06-05 03:12:00,"C",17,2,2,3,12,2022-06-05
2022-06-05 04:12:00,"C",17,2,2,4,12,2022-06-05
2022-06-05 05:12:00,"C",17,2,2,5,12,2022-06-05
2022-06-05 06:12:00,"C",17,2,2,6,12,2022-06-05
2022-06-05 07:12:00,"C",17,2,2,7,12,2022-06-05
2022-06-05 08:12:00,"C",17.5,2,2,8,12,2022-06-05
2022-06-05 09:12:00,"C",20.5,2,2,9,12,2022-06-05
2022-06-05 10:12:00,"C",23.5,2,2,10,12,2022-06-05
2022-06-05 11:12:00,"C",26,2,2,11,12,2022-06-05
2022-06-05 12:12:00,"C",31,2,2,12,12,2022-06-05
2022-06-05 13:12:00,"C",33.5,2,2,13,12,2022-06-05
2022-06-05 14:12:00,"C",32.5,2,2,14,12,2022-06-05
2022-06-05 15:12:00,"C",35.5,2,2,15,12,2022-06-05
2022-06-05 16:12:00,"C",37,2,2,16,12,2022-06-05
2022-06-05 17:12:00,"C",36,2,2,17,12,2022-06-05
2022-06-05 18:12:00,"C",33,2,2,18,12,2022-06-05
2022-06-05 19:12:00,"C",30,2,2,19,12,2022-06-05
2022-06-05 20:12:00,"C",26,2,2,20,12,2022-06-05
2022-06-05 21:12:00,"C",23,2,2,21,12,2022-06-05
2022-06-05 22:12:00,"C",21.5,2,2,22,12,2022-06-05
2022-06-05 23:12:00,"C",20,2,2,23,12,2022-06-05
2022-06-06 00:12:00,"C",19.5,2,2,0,12,2022-06-06
2022-06-06 01:12:00,"C",18.5,2,2,1,12,2022-06-06
2022-06-06 02:12:00,"C",17.5,2,2,2,12,2022-06-06
2022-06-06 03:12:00,"C",17,2,2,3,12,2022-06-06
2022-06-06 04:12:00,"C",16,2,2,4,12,2022-06-06
2022-06-06 05:12:00,"C",15,2,2,5,12,2022-06-06
